SEGEMENT,SUB_SEGMENT,PARTICULARS,ROW_TYPE,PERIOD,METRIC,VALUE,SN
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.8799743838046746,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.8799743838046746,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Interest Income,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.13729782954348732,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,6.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,API Suite,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,-0.016216216216216217,
OTHER INCOME,,ACS Services,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Other Income,LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,1.1455131999999995,
OTHER INCOME,,Subtotal (D),LINE,ASHWIN_2082,PCT_OF_ACHIEVEMENT,0.2185157696661579,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,725400.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,1380600.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,525000.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,2500000.0,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,622953.453,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,2500000.0,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,1720947.6424344422,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,657600.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,10632501.095434442,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,6250000.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,6250000.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,643308.2959292035,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,73489.68889380532,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,716797.9848230088,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,17599299.08025745,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,80262.65,B.
QR SEGMENT,,Subtotal (B),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,80262.65,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,9453394.5,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,9453394.5,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
OTHER INCOME,,Interest Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,438626.52599999995,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,60000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,250000.0,
OTHER INCOME,,API Suite,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,360000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,61666.666666666664,
OTHER INCOME,,ACS Services,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,22000.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,100000.0,
OTHER INCOME,,Cardless Withdrawal,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,20000.0,
OTHER INCOME,,Other Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,150000.0,
OTHER INCOME,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,BUDGET,1462293.1926666668,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,1295000.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,2147600.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,370000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,238245.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,4387496.208939651,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,537500.0,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,3023355.47,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,2444193.398230089,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,14443390.07716974,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,6250000.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,6250000.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,845947.7796225233,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,880834.2123893806,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,1726781.9920119038,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,22420172.069181643,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,15593.64288,B.
QR SEGMENT,,Subtotal (B),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,15593.64288,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,8318745.0,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,8318745.0,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,Interest Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,60222.47,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,190000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,API Suite,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,15000.0,
OTHER INCOME,,ACS Services,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,0.0,
OTHER INCOME,,Other Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,383220.66,
OTHER INCOME,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,ACTUAL,648443.1299999999,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,569600.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,767000.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,370000.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-286755.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,1887496.208939651,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-85453.45299999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,523355.4700000002,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,723245.7557956467,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-657600.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,3810888.9817352984,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,202639.48369331984,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,807344.5234955752,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,1009984.007188895,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,4820872.988924193,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-64669.007119999995,B.
QR SEGMENT,,Subtotal (B),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-64669.007119999995,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-1134649.5,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-1134649.5,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
OTHER INCOME,,Interest Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-378404.056,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,130000.0,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-250000.0,
OTHER INCOME,,API Suite,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-360000.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-46666.666666666664,
OTHER INCOME,,ACS Services,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-22000.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-100000.0,
OTHER INCOME,,Cardless Withdrawal,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-20000.0,
OTHER INCOME,,Other Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,233220.65999999997,
OTHER INCOME,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,VARIANCE,-813850.0626666667,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.7852219465122692,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.5555555555555556,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.4538,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.7549984835758603,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.8628253000469362,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.2093421880000002,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.4202601740820817,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.358418865658211,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.314995912497327,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,11.985820400766848,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal - Other Scheme Acquiring,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,2.409021828428102,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Subtotal (A),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,1.2739241470322051,
QR SEGMENT,,Revenue from P2P Fund Transfer,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.19428268167073975,B.
QR SEGMENT,,Subtotal (B),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.19428268167073975,
SMARTBANKING SEGMENT,,Gross Revenue from SmartBanking,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.8799743838046746,C
SMARTBANKING SEGMENT,,Subtotal (C),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.8799743838046746,
SMARTPAY SEGMENT,,Gross Revenue from IBFT Project,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,D
SMARTPAY SEGMENT,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Interest Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.13729782954348732,E.
OTHER INCOME,,Revenue from DMS User Fee,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,3.1666666666666665,
OTHER INCOME,,PIN Change from POS/Cash Advance POS,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,API Suite,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Merchant POS (VISA and UPI),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.24324324324324326,
OTHER INCOME,,ACS Services,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - Real Time Processing (Powered by API),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SCT HUB - ATM Monitoring,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Cardless Withdrawal,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,SMS Gateway Maintenance Charge,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.0,
OTHER INCOME,,Other Income,LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,2.5548043999999996,
OTHER INCOME,,Subtotal (D),LINE,UPTO_ASHWIN_1ST_QTR_2082,PCT_OF_ACHIEVEMENT,0.443442623717263,
CARD SEGMENT,I. SCT UPI CARD,Card Sales,LINE,KARTIK_2082,BUDGET,241800.0,
CARD SEGMENT,I. SCT UPI CARD,Free Card Incentive (New Deal),LINE,KARTIK_2082,BUDGET,460200.0,
CARD SEGMENT,I. SCT UPI CARD,One Time Joining Fee,LINE,KARTIK_2082,BUDGET,0.0,
CARD SEGMENT,I. SCT UPI CARD,Card Personalization Fee,LINE,KARTIK_2082,BUDGET,175000.0,
CARD SEGMENT,I. SCT UPI CARD,Subscription Fee,LINE,KARTIK_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,ATM Management Fee,LINE,KARTIK_2082,BUDGET,207651.15099999998,
CARD SEGMENT,I. SCT UPI CARD,Card renewal fee,LINE,KARTIK_2082,BUDGET,833333.3333333334,
CARD SEGMENT,I. SCT UPI CARD,Transaction Revenue (Issuing and Acquiring),LINE,KARTIK_2082,BUDGET,596746.6363000163,
CARD SEGMENT,I. SCT UPI CARD,Incentive from UPI,LINE,KARTIK_2082,BUDGET,219200.0,
CARD SEGMENT,I. SCT UPI CARD,Subtotal - UPI Card,LINE,KARTIK_2082,BUDGET,3567264.4539666832,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Global),LINE,KARTIK_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Prabhu),LINE,KARTIK_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - Commercial Bank 1),LINE,KARTIK_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Transaction Fee Income (VISA - IME PAY),LINE,KARTIK_2082,BUDGET,0.0,
CARD SEGMENT,II. VISA CARD,Subtotal - VISA Card,LINE,KARTIK_2082,BUDGET,2083333.3333333333,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Pulse Acquiring,LINE,KARTIK_2082,BUDGET,220869.1816023599,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Net Revenue from Mastercard Acquiring,LINE,KARTIK_2082,BUDGET,25231.459853539825,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Module Fee,LINE,KARTIK_2082,BUDGET,0.0,
CARD SEGMENT,III. OTHER SCHEMES ACQUIRING,Visa Acquiring Fees (From SCT Network Membes) - Transaction Fee,LINE,KARTIK_2082,BUDGET,0.0,
